0
0
1
1
2
2
3
3
4
0
0
1
1
2
2
3
3
4
4
5
5
6
6
7
7
0
4
1
5
2
6
3
4
7
0
0
1
1
2
2
3
3
4
8
5
7
6
8
9
0
4
1
5
2
6
0
4
1
5
2
6
3
4
7
5
8
4
10
5
7
6
8
4
7
5
8
6
10
9
7
4
8
5
10
6
0
4
1
5
2
6
0
4
1
5
2
6
3
4
7
0
8
1
9
2
7
3
8
4
7
5
8
4
9
5
0
4
1
5
2
6
0
4
1
5
0
6
1
4
2
5
3
4
0
5
1
4
2
5
3
4
7
5
8
6
0
4
1
5
2
4
3
5
7
6
0
11
1
4
2
5
3
4
8
5
7
6
8
9
0
4
1
5
2
6
0
4
1
5
2
6
3
4
7
5
8
4
0
5
1
6
2
4
3
5
0
6
1
9
2
4
3
5
8
4
0
5
1
6
2
11
3
4
7
5
8
6
0
4
1
5
2
4
3
5
7
4
8
5
7
4
8
5
7
4
0
5
1
4
2
5
3
4
7
5
8
6
0
4
1
5
2
4
0
5
1
6
2
9
0
4
1
5
2
4
0
5
1
6
2
4
3
5
7
6
8
4
7
5
8
6
10
4
7
5
8
6
10
9
0
4
1
5
2
6
0
4
1
5
2
6
0
4
1
5
2
4
3
5
0
0
1
1
2
2
3
3
8
4
0
5
1
4
2
5
0
4
1
5
2
6
3
4
7
5
0
4
1
5
2
4
3
5
0
4
1
5
2
6
3
4
7
5
8
6
0
4
1
5
2
4
0
5
1
6
2
11
3
4
7
5
8
4
9
5
0
6
1
4
2
5
3
4
8
5
0
4
1
5
2
6
0
4
1
5
0
6
1
4
2
5
3
4
0
5
1
6
2
4
3
5
7
4
8
5
0
4
1
5
2
4
3
5
7
4
0
5
1
4
2
5
3
4
8
5
7
6
8
9
7
4
8
5
10
4
0
5
1
6
2
11
0
4
1
5
2
6
3
4
7
5
8
4
9
5
7
6
8
4
0
5
1
4
2
5
0
4
1
5
2
6
0
4
1
5
0
4
1
5
2
4
3
5
0
4
1
5
2
4
3
5
7
4
8
5
0
4
1
5
2
4
0
5
1
4
0
5
1
4
2
5
3
4
8
5
7
6
0
4
1
5
2
4
3
5
0
4
1
5
2
6
3
4
7
5
0
4
1
5
2
4
3
5
0
4
1
5
2
6
0
4
1
5
2
6
0
4
1
5
2
4
3
5
7
6
8
4
7
5
8
6
10
4
0
5
1
6
2
9
0
4
1
5
2
6
0
4
1
5
2
4
3
5
7
6
8
4
7
5
8
6
10
4
7
5
0
6
1
9
2
4
3
5
8
6
0
4
1
5
2
6
3
4
7
5
8
6
0
4
1
5
2
4
3
5
0
4
1
5
0
4
1
5
2
4
0
5
1
6
2
11
3
4
7
5
8
4
0
5
1
6
2
4
3
5
7
6
8
9
0
4
1
5
2
4
0
5
1
4
2
5
3
4
7
5
8
4
0
5
1
6
2
4
0
5
1
4
2
5
3
4
7
5
8
4
0
5
1
6
2
4
0
5
1
4
2
5
3
4
7
5
8
4
9
5
7
6
8
4
7
5
8
4
9
5
0
4
1
5
2
6
3
4
7
5
0
6
1
4
2
5
3
4
0
5
1
4
2
5
3
4
7
5
8
6
0
4
1
5
2
4
0
5
1
4
2
5
3
4
7
5
8
4
0
5
1
4
2
5
0
4
1
5
2
6
0
4
1
5
2
4
3
5
7
6
0
4
1
5
2
4
3
5
7
4
0
5
1
6
2
4
3
5
8
4
0
5
1
6
2
11
0
4
1
5
2
6
0
4
1
5
2
4
3
5
7
6
8
4
7
5
8
4
9
5
0
4
1
5
2
6
0
4
1
5
0
6
1
4
2
5
3
4
8
5
0
4
1
5
0
4
1
5
2
6
0
4
1
5
0
6
1
4
2
5
0
4
1
5
2
4
3
5
0
4
1
5
2
4
3
5
7
4
8
5
0
4
1
5
2
4
0
5
1
4
0
5
1
4
2
5
3
4
0
5
1
6
2
4
0
5
1
4
2
5
0
4
1
5
2
4
0
5
1
6
0
4
1
5
2
6
3
4
0
5
1
4
2
5
0
4
1
5
2
6
0
4
1
5
0
4
1
5
2
6
0
4
1
5
0
6
1
4
0
5
1
4
2
5
3
4
7
5
8
6
0
4
1
5
2
4
3
5
7
4
8
5
0
4
1
5
2
4
3
5
0
6
1
9
2
4
3
5
8
4
0
5
1
6
2
11
3
4
7
5
8
6
0
4
1
5
2
4
3
5
7
6
8
9
7
4
8
5
10
4
0
5
1
6
2
11
0
4
1
5
2
6
3
4
0
5
1
4
2
5
3
